"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Ethnicity"	"Ethnicity Code"	Deaths
	"Missouri"	"29"	"2000"	"2000"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	49
	"Missouri"	"29"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	37
	"Missouri"	"29"	"2000"	"2000"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	49
	"Missouri"	"29"	"2000"	"2000"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	44
	"Missouri"	"29"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	53
	"Missouri"	"29"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	34
	"Missouri"	"29"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	18
	"Missouri"	"29"	"2001"	"2001"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	25
	"Missouri"	"29"	"2001"	"2001"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	23
	"Missouri"	"29"	"2001"	"2001"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	27
	"Missouri"	"29"	"2001"	"2001"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	20
	"Missouri"	"29"	"2001"	"2001"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	37
	"Missouri"	"29"	"2001"	"2001"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	29
	"Missouri"	"29"	"2001"	"2001"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	40
	"Missouri"	"29"	"2001"	"2001"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	41
	"Missouri"	"29"	"2001"	"2001"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	51
	"Missouri"	"29"	"2001"	"2001"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	43
	"Missouri"	"29"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	57
	"Missouri"	"29"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	44
	"Missouri"	"29"	"2002"	"2002"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	18
	"Missouri"	"29"	"2002"	"2002"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	21
	"Missouri"	"29"	"2002"	"2002"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"Missouri"	"29"	"2002"	"2002"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	24
	"Missouri"	"29"	"2002"	"2002"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	29
	"Missouri"	"29"	"2002"	"2002"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	36
	"Missouri"	"29"	"2002"	"2002"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	32
	"Missouri"	"29"	"2002"	"2002"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	40
	"Missouri"	"29"	"2002"	"2002"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	50
	"Missouri"	"29"	"2002"	"2002"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	43
	"Missouri"	"29"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	34
	"Missouri"	"29"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	58
	"Missouri"	"29"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	38
	"Missouri"	"29"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	20
	"Missouri"	"29"	"2003"	"2003"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	17
	"Missouri"	"29"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	40
	"Missouri"	"29"	"2003"	"2003"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	35
	"Missouri"	"29"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	37
	"Missouri"	"29"	"2003"	"2003"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	32
	"Missouri"	"29"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	36
	"Missouri"	"29"	"2003"	"2003"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	37
	"Missouri"	"29"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	39
	"Missouri"	"29"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	55
	"Missouri"	"29"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	39
	"Missouri"	"29"	"2004"	"2004"	"55-59 years"	"55-59"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"Missouri"	"29"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"Missouri"	"29"	"2004"	"2004"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	21
	"Missouri"	"29"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	30
	"Missouri"	"29"	"2004"	"2004"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	20
	"Missouri"	"29"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	24
	"Missouri"	"29"	"2004"	"2004"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	40
	"Missouri"	"29"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	44
	"Missouri"	"29"	"2004"	"2004"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	38
	"Missouri"	"29"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	46
	"Missouri"	"29"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	52
	"Missouri"	"29"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	28
	"Missouri"	"29"	"2005"	"2005"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	19
	"Missouri"	"29"	"2005"	"2005"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	24
	"Missouri"	"29"	"2005"	"2005"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	28
	"Missouri"	"29"	"2005"	"2005"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	36
	"Missouri"	"29"	"2005"	"2005"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	31
	"Missouri"	"29"	"2005"	"2005"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	37
	"Missouri"	"29"	"2005"	"2005"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	33
	"Missouri"	"29"	"2005"	"2005"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	26
	"Missouri"	"29"	"2005"	"2005"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	48
	"Missouri"	"29"	"2005"	"2005"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	32
	"Nebraska"	"31"	"1999"	"1999"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	16
	"Nebraska"	"31"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Nebraska"	"31"	"1999"	"1999"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	16
	"Nebraska"	"31"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Nebraska"	"31"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	26
	"Nebraska"	"31"	"2000"	"2000"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"Nebraska"	"31"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	26
	"Nebraska"	"31"	"2001"	"2001"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"Nebraska"	"31"	"2001"	"2001"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	19
	"Nebraska"	"31"	"2001"	"2001"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	16
	"Nebraska"	"31"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	17
	"Nebraska"	"31"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"Nebraska"	"31"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"Nebraska"	"31"	"2005"	"2005"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	19
	"Nebraska"	"31"	"2005"	"2005"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	25
	"Nevada"	"32"	"2002"	"2002"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	18
	"New Hampshire"	"33"	"2000"	"2000"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"New Hampshire"	"33"	"2002"	"2002"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"New Jersey"	"34"	"1999"	"1999"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	24
	"New Jersey"	"34"	"1999"	"1999"	"55-59 years"	"55-59"	"Female"	"F"	"Non-Hispanic"	"2186-5"	19
	"New Jersey"	"34"	"1999"	"1999"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	27
	"New Jersey"	"34"	"1999"	"1999"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	25
	"New Jersey"	"34"	"1999"	"1999"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"New Jersey"	"34"	"1999"	"1999"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	42
	"New Jersey"	"34"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	35
	"New Jersey"	"34"	"1999"	"1999"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	41
	"New Jersey"	"34"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	64
	"New Jersey"	"34"	"1999"	"1999"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	66
	"New Jersey"	"34"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	71
	"New Jersey"	"34"	"1999"	"1999"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	63
	"New Jersey"	"34"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	50
	"New Jersey"	"34"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	82
	"New Jersey"	"34"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	46
	"New Jersey"	"34"	"2000"	"2000"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	26
	"New Jersey"	"34"	"2000"	"2000"	"55-59 years"	"55-59"	"Female"	"F"	"Non-Hispanic"	"2186-5"	23
	"New Jersey"	"34"	"2000"	"2000"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	25
	"New Jersey"	"34"	"2000"	"2000"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	23
	"New Jersey"	"34"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	25
	"New Jersey"	"34"	"2000"	"2000"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	26
	"New Jersey"	"34"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	35
	"New Jersey"	"34"	"2000"	"2000"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	34
	"New Jersey"	"34"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	65
	"New Jersey"	"34"	"2000"	"2000"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	59
	"New Jersey"	"34"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	62
	"New Jersey"	"34"	"2000"	"2000"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	75
	"New Jersey"	"34"	"2000"	"2000"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	52
	"New Jersey"	"34"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	79
	"New Jersey"	"34"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	44
	"New Jersey"	"34"	"2001"	"2001"	"45-49 years"	"45-49"	"Male"	"M"	"Non-Hispanic"	"2186-5"	16
	"New Jersey"	"34"	"2001"	"2001"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	21
	"New Jersey"	"34"	"2001"	"2001"	"55-59 years"	"55-59"	"Female"	"F"	"Non-Hispanic"	"2186-5"	20
	"New Jersey"	"34"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	21
	"New Jersey"	"34"	"2001"	"2001"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	23
	"New Jersey"	"34"	"2001"	"2001"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	29
	"New Jersey"	"34"	"2001"	"2001"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	36
	"New Jersey"	"34"	"2001"	"2001"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	25
	"New Jersey"	"34"	"2001"	"2001"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	42
	"New Jersey"	"34"	"2001"	"2001"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	62
	"New Jersey"	"34"	"2001"	"2001"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	63
	"New Jersey"	"34"	"2001"	"2001"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	55
	"New Jersey"	"34"	"2001"	"2001"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	64
	"New Jersey"	"34"	"2001"	"2001"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	49
	"New Jersey"	"34"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	65
	"New Jersey"	"34"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	38
	"New Jersey"	"34"	"2002"	"2002"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	20
	"New Jersey"	"34"	"2002"	"2002"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"New Jersey"	"34"	"2002"	"2002"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	29
	"New Jersey"	"34"	"2002"	"2002"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	31
	"New Jersey"	"34"	"2002"	"2002"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	17
	"New Jersey"	"34"	"2002"	"2002"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	45
	"New Jersey"	"34"	"2002"	"2002"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	50
	"New Jersey"	"34"	"2002"	"2002"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	48
	"New Jersey"	"34"	"2002"	"2002"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	61
	"New Jersey"	"34"	"2002"	"2002"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	69
	"New Jersey"	"34"	"2002"	"2002"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	56
	"New Jersey"	"34"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	45
	"New Jersey"	"34"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	73
	"New Jersey"	"34"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	50
	"New Jersey"	"34"	"2003"	"2003"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"New Jersey"	"34"	"2003"	"2003"	"55-59 years"	"55-59"	"Female"	"F"	"Non-Hispanic"	"2186-5"	17
	"New Jersey"	"34"	"2003"	"2003"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	25
	"New Jersey"	"34"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	26
	"New Jersey"	"34"	"2003"	"2003"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	16
	"New Jersey"	"34"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	39
	"New Jersey"	"34"	"2003"	"2003"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	35
	"New Jersey"	"34"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	44
	"New Jersey"	"34"	"2003"	"2003"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	57
	"New Jersey"	"34"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	62
	"New Jersey"	"34"	"2003"	"2003"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	66
	"New Jersey"	"34"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	58
	"New Jersey"	"34"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	71
	"New Jersey"	"34"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	46
	"New Jersey"	"34"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	28
	"New Jersey"	"34"	"2004"	"2004"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	23
	"New Jersey"	"34"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	32
	"New Jersey"	"34"	"2004"	"2004"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	25
	"New Jersey"	"34"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	35
	"New Jersey"	"34"	"2004"	"2004"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	41
	"New Jersey"	"34"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	31
	"New Jersey"	"34"	"2004"	"2004"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	44
	"New Jersey"	"34"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	52
	"New Jersey"	"34"	"2004"	"2004"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	64
	"New Jersey"	"34"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	70
	"New Jersey"	"34"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	73
	"New Jersey"	"34"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	45
	"New Jersey"	"34"	"2005"	"2005"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	19
	"New Jersey"	"34"	"2005"	"2005"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	27
	"New Jersey"	"34"	"2005"	"2005"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	30
	"New Jersey"	"34"	"2005"	"2005"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	23
	"New Jersey"	"34"	"2005"	"2005"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	26
	"New Jersey"	"34"	"2005"	"2005"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	32
	"New Jersey"	"34"	"2005"	"2005"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	31
	"New Jersey"	"34"	"2005"	"2005"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	58
	"New Jersey"	"34"	"2005"	"2005"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	56
	"New Jersey"	"34"	"2005"	"2005"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	55
	"New Jersey"	"34"	"2005"	"2005"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	46
	"New Jersey"	"34"	"2005"	"2005"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	63
	"New Jersey"	"34"	"2005"	"2005"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	44
	"New York"	"36"	"1999"	"1999"	"35-39 years"	"35-39"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"New York"	"36"	"1999"	"1999"	"35-39 years"	"35-39"	"Male"	"M"	"Non-Hispanic"	"2186-5"	18
	"New York"	"36"	"1999"	"1999"	"40-44 years"	"40-44"	"Male"	"M"	"Non-Hispanic"	"2186-5"	22
	"New York"	"36"	"1999"	"1999"	"45-49 years"	"45-49"	"Female"	"F"	"Non-Hispanic"	"2186-5"	18
	"New York"	"36"	"1999"	"1999"	"45-49 years"	"45-49"	"Male"	"M"	"Non-Hispanic"	"2186-5"	28
	"New York"	"36"	"1999"	"1999"	"50-54 years"	"50-54"	"Female"	"F"	"Non-Hispanic"	"2186-5"	26
	"New York"	"36"	"1999"	"1999"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	33
	"New York"	"36"	"1999"	"1999"	"55-59 years"	"55-59"	"Female"	"F"	"Non-Hispanic"	"2186-5"	38
	"New York"	"36"	"1999"	"1999"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	42
	"New York"	"36"	"1999"	"1999"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	44
	"New York"	"36"	"1999"	"1999"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	56
	"New York"	"36"	"1999"	"1999"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	70
	"New York"	"36"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	76
	"New York"	"36"	"1999"	"1999"	"70-74 years"	"70-74"	"Female"	"F"	"Non-Hispanic"	"2186-5"	112
	"New York"	"36"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	"Non-Hispanic"	"2186-5"	92
	"New York"	"36"	"1999"	"1999"	"75-79 years"	"75-79"	"Female"	"F"	"Non-Hispanic"	"2186-5"	114
	"New York"	"36"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	"Non-Hispanic"	"2186-5"	112
	"New York"	"36"	"1999"	"1999"	"80-84 years"	"80-84"	"Female"	"F"	"Non-Hispanic"	"2186-5"	125
	"New York"	"36"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	"Non-Hispanic"	"2186-5"	102
	"New York"	"36"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	"Non-Hispanic"	"2186-5"	118
	"New York"	"36"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	"Non-Hispanic"	"2186-5"	88
	"New York"	"36"	"2000"	"2000"	"45-49 years"	"45-49"	"Female"	"F"	"Non-Hispanic"	"2186-5"	19
	"New York"	"36"	"2000"	"2000"	"45-49 years"	"45-49"	"Male"	"M"	"Non-Hispanic"	"2186-5"	30
	"New York"	"36"	"2000"	"2000"	"50-54 years"	"50-54"	"Female"	"F"	"Non-Hispanic"	"2186-5"	33
	"New York"	"36"	"2000"	"2000"	"50-54 years"	"50-54"	"Male"	"M"	"Non-Hispanic"	"2186-5"	44
	"New York"	"36"	"2000"	"2000"	"55-59 years"	"55-59"	"Female"	"F"	"Non-Hispanic"	"2186-5"	36
	"New York"	"36"	"2000"	"2000"	"55-59 years"	"55-59"	"Male"	"M"	"Non-Hispanic"	"2186-5"	50
	"New York"	"36"	"2000"	"2000"	"60-64 years "	"60-64"	"Female"	"F"	"Non-Hispanic"	"2186-5"	54
	"New York"	"36"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	"Non-Hispanic"	"2186-5"	55
	"New York"	"36"	"2000"	"2000"	"65-69 years"	"65-69"	"Female"	"F"	"Non-Hispanic"	"2186-5"	65
	"New York"	"36"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	"Non-Hispanic"	"2186-5"	78
